Term,NES_ciao,FDR_q_val_ciao,NES_swiss_cent_healthy,FDR_q_val_swiss_cent_healthy
GOBP_EMBRYONIC_ORGAN_DEVELOPMENT,1.5776296844203777,0.2538494032030348,1.1051783170634726,0.5978867483415607
GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT,0.9529440047665249,0.8612896198569769,0.8601744777208791,0.8736628189219595
GOBP_EMBRYO_IMPLANTATION,1.1038492004330591,0.7225980780059723,1.2510021768956838,0.46885734842770793
GOBP_ENDOCRINE_HORMONE_SECRETION,1.29127331559516,0.4966052838932985,0.6955183607916556,0.9536197855127364
GOBP_ENDOCRINE_PROCESS,1.2045172216615256,0.6013860561345284,0.8540738121881348,0.8814417971661083
GOBP_ENDOCYTOSIS,1.2089895872289866,0.5989958789935369,0.8139681172773785,0.9063101977210803
GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS,0.9910448335743479,0.8334986566727393,0.9121460986615703,0.8318707287113499
GOBP_ENDOTHELIAL_CELL_DIFFERENTIATION,1.2528746569942981,0.5437553767222265,0.8988715259859485,0.8477109221031557
GOBP_ENDOTHELIAL_CELL_MIGRATION,1.1084384024739693,0.721204304017276,1.4499166491321103,0.35442437167005386
GOBP_ENDOTHELIAL_CELL_PROLIFERATION,1.5002727624552556,0.3160388229080821,0.748992389229845,0.9382224132362449
GOBP_ENDOTHELIUM_DEVELOPMENT,1.3022977599378545,0.4865594657081503,1.183654085932556,0.5203350485160061
GOBP_ENERGY_HOMEOSTASIS,1.297779718209265,0.4932400020435614,0.9871626418961646,0.7548119080325204
GOBP_ENSHEATHMENT_OF_NEURONS,0.7999039612087643,0.9462912035223747,1.2298145074703308,0.49151627431383155
GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY,1.4869303605914974,0.3264475038372669,1.2334387042879296,0.4830789871856812
GOBP_EOSINOPHIL_MIGRATION,1.0619666315340093,0.7750377425932388,1.3030743464757333,0.4413075482908285
GOBP_EPIDERMIS_DEVELOPMENT,1.5196600576043566,0.3004388921326883,1.1698717177766573,0.5314623468415078
GOBP_EPITHELIAL_CELL_DEVELOPMENT,1.481779229422378,0.3346175505050855,1.2070940434604658,0.5102947145622264
GOBP_EPITHELIAL_CELL_DIFFERENTIATION,1.3872524655789293,0.40282285555649794,1.1597615418000178,0.540449692904945
GOBP_EPITHELIAL_CELL_PROLIFERATION,1.524492841344145,0.30331987542755023,1.0307550390640852,0.697339187193169
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,1.0904291640648551,0.7325501619584169,1.2944240462645813,0.44659955959962966
GOBP_EPITHELIAL_TUBE_MORPHOGENESIS,1.3363301394712201,0.4456214426375318,1.0557261470613686,0.6672100220305254
GOBP_EPITHELIUM_DEVELOPMENT,1.3858252041133046,0.40318998813768586,0.8901709958899594,0.8588376215348277
GOBP_ERK1_AND_ERK2_CASCADE,1.2044856473429315,0.6005747240375681,1.382994494824726,0.38481750782298924
GOBP_ERYTHROCYTE_HOMEOSTASIS,0.8613707306430015,0.9234024219720492,0.8714095508767976,0.8694713297294162
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION,0.6736575457105404,0.9806885610939786,0.8314752088618987,0.898814123768156
GOBP_EXOCYTOSIS,0.8505994637649403,0.9247892397664318,0.7955412044298298,0.9146929943655896
GOBP_EXPORT_FROM_CELL,1.0777144125610891,0.7502557290640661,1.0170684005869084,0.7153949321352454
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,2.2185157441295558,0.0006900031972425377,1.1941494583965215,0.5176299437229082
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,1.8474575791759753,0.04602265227786812,1.3101056210290263,0.44256881738151677
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.7464923047207979,0.9671430592934678,0.8474650865834751,0.8889022162856259
