Term,ciao,necs_cent_cont,necs_cent_off,swiss_cent_geriatric,swiss_cent_healthy,swiss_geriatric_healthy,ukbb
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,0.9516129683773986,1.2537919934546862,1.2529987774189852,-0.9921989119081258,1.0273530680197696,0.8064703412052453,1.0791578201297092
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,,1.3193272667881064,1.6693059643590595,,,,1.116883198174505
GOBP_BLOOD_VESSEL_MORPHOGENESIS,1.5677259926677976,1.3672266707625689,1.38420807609589,-1.0472310288863549,1.1604538172484031,1.0645018780867004,1.2463772799463153
GOBP_BLOOD_VESSEL_REMODELING,1.2426675032323335,1.077974221356654,0.7753664602726393,,,,1.0987113498554062
GOBP_BODY_FLUID_SECRETION,1.0668823756426573,0.9466976450296634,0.878143375054335,,,,0.8770139810414179
GOBP_BODY_MORPHOGENESIS,-0.8197476953293126,1.1233896359626814,1.037830784866252,,,,0.62458135311397
GOBP_BONE_DEVELOPMENT,1.6562095632566578,0.7099787943413498,0.8069427983331643,-0.8160911766696815,0.6735340651188133,0.6574085291605122,0.9259344956000172
GOBP_BONE_GROWTH,1.751219103927455,1.0677918068331107,0.9580588879339696,,,,1.1398016249178924
GOBP_BONE_MATURATION,1.0519999212256057,1.0767337998834985,1.0461806390776076,,,,
GOBP_BONE_MINERALIZATION,1.2937097966156892,0.9613747394185137,0.9171805720765771,,,,1.301576233740296
GOBP_BONE_MORPHOGENESIS,1.5001474345880754,0.49453960661477997,0.5806755475545026,,,,1.0712785328387708
GOBP_BONE_REMODELING,1.3600192914857796,1.4965508315748917,1.4934224017007487,-1.2934279860092002,1.549516009482057,1.437990494208773,1.314385868312712
GOBP_BONE_RESORPTION,1.1935419339923243,1.0996764380648991,0.5829209984293546,-0.5730195117291674,1.3799296460357715,1.1917430963543485,1.1454127306583977
GOBP_BONE_TRABECULA_MORPHOGENESIS,1.6057489200907864,,,,,,
GOBP_BRAIN_MORPHOGENESIS,1.0445220970746778,,,,,,
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS,-1.0377702299301683,,,,,,
GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS,1.294329235537207,0.5792048956512327,0.6427570254862385,,,,1.0230505847447948
